id;household_demand;commercial_demand;industrial_demand;heat_demand
7009;17750.61774;14408.74108;41420.7072;21347.02551
7010;11601.44301;12276.93263;39808.65805;24112.25751
7011;9551.718094;11020.68835;40077.33291;31255.40321
7012;8875.308872;10316.43021;40077.33291;44982.18455
7013;8875.308872;11020.68835;36853.23463;50000
7014;9203.264858;13514.14288;36002.43091;47389.49171
7015;12626.30547;14580.04711;37927.93406;44281.28207
7016;23038.90802;16369.2435;43883.56006;41661.88626
7017;27814.76707;24192.21917;47645.00807;38936.64811
7018;28142.72305;38068.00812;58750.23551;37513.43228
7019;27630.29183;40371.12262;58750.23551;36402.89572
7020;26789.90461;41265.72081;61213.08837;35590.4952
7021;28142.72305;41969.97896;63093.81238;36323.71595
7022;31729.74165;36811.76386;61750.43809;36897.76923
7023;28142.72305;31653.54876;60138.38894;39171.35955
7024;24904.15769;32015.19483;59601.03923;41536.24898
7025;22342.00155;35041.60148;59869.71408;42599.52007
7026;21829.57033;34508.64936;59601.03923;43187.71259
7027;25580.56692;33252.4051;61213.08837;42656.07705
7028;32242.17288;23468.92701;60944.41352;38413.49611
7029;36177.64471;17777.7598;55257.46236;30110.12451
7030;33103.05734;17244.80768;53600.63407;22799.73176
7031;31217.31042;15836.29138;47376.33321;18507.0575
7032;25252.61092;15474.6453;44152.23492;19784.03316
7033;17750.61774;14408.74108;41420.7072;21347.02551
7034;11601.44301;12276.93263;39808.65805;24112.25751
7035;9551.718094;11020.68835;40077.33291;31255.40321
7036;8875.308872;10316.43021;40077.33291;44982.18455
7037;8875.308872;11020.68835;36853.23463;50000
7038;9203.264858;13514.14288;36002.43091;47389.49171
7039;12626.30547;14580.04711;37927.93406;44281.28207
7040;23038.90802;16369.2435;43883.56006;41661.88626
7041;27814.76707;24192.21917;47645.00807;38936.64811
7042;28142.72305;38068.00812;58750.23551;37513.43228
7043;27630.29183;40371.12262;58750.23551;36402.89572
7044;26789.90461;41265.72081;61213.08837;35590.4952
7045;28142.72305;41969.97896;63093.81238;36323.71595
7046;31729.74165;36811.76386;61750.43809;36897.76923
7047;28142.72305;31653.54876;60138.38894;39171.35955
7048;24904.15769;32015.19483;59601.03923;41536.24898
7049;22342.00155;35041.60148;59869.71408;42599.52007
7050;21829.57033;34508.64936;59601.03923;43187.71259
7051;25580.56692;33252.4051;61213.08837;42656.07705
7052;32242.17288;23468.92701;60944.41352;38413.49611
7053;36177.64471;17777.7598;55257.46236;30110.12451
7054;33103.05734;17244.80768;53600.63407;22799.73176
7055;31217.31042;15836.29138;47376.33321;18507.0575
7056;25252.61092;15474.6453;44152.23492;19784.03316
7057;17750.61774;14408.74108;41420.7072;21347.02551
7058;11601.44301;12276.93263;39808.65805;24112.25751
7059;9551.718094;11020.68835;40077.33291;31255.40321
7060;8875.308872;10316.43021;40077.33291;44982.18455
7061;8875.308872;11020.68835;36853.23463;50000
7062;9203.264858;13514.14288;36002.43091;47389.49171
7063;12626.30547;14580.04711;37927.93406;44281.28207
7064;23038.90802;16369.2435;43883.56006;41661.88626
7065;27814.76707;24192.21917;47645.00807;38936.64811
7066;28142.72305;38068.00812;58750.23551;37513.43228
7067;27630.29183;40371.12262;58750.23551;36402.89572
7068;26789.90461;41265.72081;61213.08837;35590.4952
7069;28142.72305;41969.97896;63093.81238;36323.71595
7070;31729.74165;36811.76386;61750.43809;36897.76923
7071;28142.72305;31653.54876;60138.38894;39171.35955
7072;24904.15769;32015.19483;59601.03923;41536.24898
7073;22342.00155;35041.60148;59869.71408;42599.52007
7074;21829.57033;34508.64936;59601.03923;43187.71259
7075;25580.56692;33252.4051;61213.08837;42656.07705
7076;32242.17288;23468.92701;60944.41352;38413.49611
7077;36177.64471;17777.7598;55257.46236;30110.12451
7078;33103.05734;17244.80768;53600.63407;22799.73176
7079;31217.31042;15836.29138;47376.33321;18507.0575
7080;25252.61092;15474.6453;44152.23492;19784.03316
7081;17750.61774;14408.74108;41420.7072;21347.02551
7082;11601.44301;12276.93263;39808.65805;24112.25751
7083;9551.718094;11020.68835;40077.33291;31255.40321
7084;8875.308872;10316.43021;40077.33291;44982.18455
7085;8875.308872;11020.68835;36853.23463;50000
7086;9203.264858;13514.14288;36002.43091;47389.49171
7087;12626.30547;14580.04711;37927.93406;44281.28207
7088;23038.90802;16369.2435;43883.56006;41661.88626
7089;27814.76707;24192.21917;47645.00807;38936.64811
7090;28142.72305;38068.00812;58750.23551;37513.43228
7091;27630.29183;40371.12262;58750.23551;36402.89572
7092;26789.90461;41265.72081;61213.08837;35590.4952
7093;28142.72305;41969.97896;63093.81238;36323.71595
7094;31729.74165;36811.76386;61750.43809;36897.76923
7095;28142.72305;31653.54876;60138.38894;39171.35955
7096;24904.15769;32015.19483;59601.03923;41536.24898
7097;22342.00155;35041.60148;59869.71408;42599.52007
7098;21829.57033;34508.64936;59601.03923;43187.71259
7099;25580.56692;33252.4051;61213.08837;42656.07705
7100;32242.17288;23468.92701;60944.41352;38413.49611
7101;36177.64471;17777.7598;55257.46236;30110.12451
7102;33103.05734;17244.80768;53600.63407;22799.73176
7103;31217.31042;15836.29138;47376.33321;18507.0575
7104;25252.61092;15474.6453;44152.23492;19784.03316
7105;17750.61774;14408.74108;41420.7072;21347.02551
7106;11601.44301;12276.93263;39808.65805;24112.25751
7107;9551.718094;11020.68835;40077.33291;31255.40321
7108;8875.308872;10316.43021;40077.33291;44982.18455
7109;8875.308872;11020.68835;36853.23463;50000
7110;9203.264858;13514.14288;36002.43091;47389.49171
7111;12626.30547;14580.04711;37927.93406;44281.28207
7112;23038.90802;16369.2435;43883.56006;41661.88626
7113;27814.76707;24192.21917;47645.00807;38936.64811
7114;28142.72305;38068.00812;58750.23551;37513.43228
7115;27630.29183;40371.12262;58750.23551;36402.89572
7116;26789.90461;41265.72081;61213.08837;35590.4952
7117;28142.72305;41969.97896;63093.81238;36323.71595
7118;31729.74165;36811.76386;61750.43809;36897.76923
7119;28142.72305;31653.54876;60138.38894;39171.35955
7120;24904.15769;32015.19483;59601.03923;41536.24898
7121;22342.00155;35041.60148;59869.71408;42599.52007
7122;21829.57033;34508.64936;59601.03923;43187.71259
7123;25580.56692;33252.4051;61213.08837;42656.07705
7124;32242.17288;23468.92701;60944.41352;38413.49611
7125;36177.64471;17777.7598;55257.46236;30110.12451
7126;33103.05734;17244.80768;53600.63407;22799.73176
7127;31217.31042;15836.29138;47376.33321;18507.0575
7128;25252.61092;15474.6453;44152.23492;19784.03316
7129;17750.61774;14408.74108;41420.7072;21347.02551
7130;11601.44301;12276.93263;39808.65805;24112.25751
7131;9551.718094;11020.68835;40077.33291;31255.40321
7132;8875.308872;10316.43021;40077.33291;44982.18455
7133;8875.308872;11020.68835;36853.23463;50000
7134;9203.264858;13514.14288;36002.43091;47389.49171
7135;12626.30547;14580.04711;37927.93406;44281.28207
7136;23038.90802;16369.2435;43883.56006;41661.88626
7137;27814.76707;24192.21917;47645.00807;38936.64811
7138;28142.72305;38068.00812;58750.23551;37513.43228
7139;27630.29183;40371.12262;58750.23551;36402.89572
7140;26789.90461;41265.72081;61213.08837;35590.4952
7141;28142.72305;41969.97896;63093.81238;36323.71595
7142;31729.74165;36811.76386;61750.43809;36897.76923
7143;28142.72305;31653.54876;60138.38894;39171.35955
7144;24904.15769;32015.19483;59601.03923;41536.24898
7145;22342.00155;35041.60148;59869.71408;42599.52007
7146;21829.57033;34508.64936;59601.03923;43187.71259
7147;25580.56692;33252.4051;61213.08837;42656.07705
7148;32242.17288;23468.92701;60944.41352;38413.49611
7149;36177.64471;17777.7598;55257.46236;30110.12451
7150;33103.05734;17244.80768;53600.63407;22799.73176
7151;31217.31042;15836.29138;47376.33321;18507.0575
7152;25252.61092;15474.6453;44152.23492;19784.03316
7153;17750.61774;14408.74108;41420.7072;21347.02551
7154;11601.44301;12276.93263;39808.65805;24112.25751
7155;9551.718094;11020.68835;40077.33291;31255.40321
7156;8875.308872;10316.43021;40077.33291;44982.18455
7157;8875.308872;11020.68835;36853.23463;50000
7158;9203.264858;13514.14288;36002.43091;47389.49171
7159;12626.30547;14580.04711;37927.93406;44281.28207
7160;23038.90802;16369.2435;43883.56006;41661.88626
7161;27814.76707;24192.21917;47645.00807;38936.64811
7162;28142.72305;38068.00812;58750.23551;37513.43228
7163;27630.29183;40371.12262;58750.23551;36402.89572
7164;26789.90461;41265.72081;61213.08837;35590.4952
7165;28142.72305;41969.97896;63093.81238;36323.71595
7166;31729.74165;36811.76386;61750.43809;36897.76923
7167;28142.72305;31653.54876;60138.38894;39171.35955
7168;24904.15769;32015.19483;59601.03923;41536.24898
7169;22342.00155;35041.60148;59869.71408;42599.52007
7170;21829.57033;34508.64936;59601.03923;43187.71259
7171;25580.56692;33252.4051;61213.08837;42656.07705
7172;32242.17288;23468.92701;60944.41352;38413.49611
7173;36177.64471;17777.7598;55257.46236;30110.12451
7174;33103.05734;17244.80768;53600.63407;22799.73176
7175;31217.31042;15836.29138;47376.33321;18507.0575
7176;25252.61092;15474.6453;44152.23492;19784.03316
7177;17750.61774;14408.74108;41420.7072;21347.02551
7178;11601.44301;12276.93263;39808.65805;24112.25751
7179;9551.718094;11020.68835;40077.33291;31255.40321
7180;8875.308872;10316.43021;40077.33291;44982.18455
7181;8875.308872;11020.68835;36853.23463;50000
7182;9203.264858;13514.14288;36002.43091;47389.49171
7183;12626.30547;14580.04711;37927.93406;44281.28207
7184;23038.90802;16369.2435;43883.56006;41661.88626
7185;27814.76707;24192.21917;47645.00807;38936.64811
7186;28142.72305;38068.00812;58750.23551;37513.43228
7187;27630.29183;40371.12262;58750.23551;36402.89572
7188;26789.90461;41265.72081;61213.08837;35590.4952
7189;28142.72305;41969.97896;63093.81238;36323.71595
7190;31729.74165;36811.76386;61750.43809;36897.76923
7191;28142.72305;31653.54876;60138.38894;39171.35955
7192;24904.15769;32015.19483;59601.03923;41536.24898
7193;22342.00155;35041.60148;59869.71408;42599.52007
7194;21829.57033;34508.64936;59601.03923;43187.71259
7195;25580.56692;33252.4051;61213.08837;42656.07705
7196;32242.17288;23468.92701;60944.41352;38413.49611
7197;36177.64471;17777.7598;55257.46236;30110.12451
7198;33103.05734;17244.80768;53600.63407;22799.73176
7199;31217.31042;15836.29138;47376.33321;18507.0575
7200;25252.61092;15474.6453;44152.23492;19784.03316
7201;17750.61774;14408.74108;41420.7072;21347.02551
7202;11601.44301;12276.93263;39808.65805;24112.25751
7203;9551.718094;11020.68835;40077.33291;31255.40321
7204;8875.308872;10316.43021;40077.33291;44982.18455
7205;8875.308872;11020.68835;36853.23463;50000
7206;9203.264858;13514.14288;36002.43091;47389.49171
7207;12626.30547;14580.04711;37927.93406;44281.28207
7208;23038.90802;16369.2435;43883.56006;41661.88626
7209;27814.76707;24192.21917;47645.00807;38936.64811
7210;28142.72305;38068.00812;58750.23551;37513.43228
7211;27630.29183;40371.12262;58750.23551;36402.89572
7212;26789.90461;41265.72081;61213.08837;35590.4952
7213;28142.72305;41969.97896;63093.81238;36323.71595
7214;31729.74165;36811.76386;61750.43809;36897.76923
7215;28142.72305;31653.54876;60138.38894;39171.35955
7216;24904.15769;32015.19483;59601.03923;41536.24898
7217;22342.00155;35041.60148;59869.71408;42599.52007
7218;21829.57033;34508.64936;59601.03923;43187.71259
7219;25580.56692;33252.4051;61213.08837;42656.07705
7220;32242.17288;23468.92701;60944.41352;38413.49611
7221;36177.64471;17777.7598;55257.46236;30110.12451
7222;33103.05734;17244.80768;53600.63407;22799.73176
7223;31217.31042;15836.29138;47376.33321;18507.0575
7224;25252.61092;15474.6453;44152.23492;19784.03316
7225;17750.61774;14408.74108;41420.7072;21347.02551
7226;11601.44301;12276.93263;39808.65805;24112.25751
7227;9551.718094;11020.68835;40077.33291;31255.40321
7228;8875.308872;10316.43021;40077.33291;44982.18455
7229;8875.308872;11020.68835;36853.23463;50000
7230;9203.264858;13514.14288;36002.43091;47389.49171
7231;12626.30547;14580.04711;37927.93406;44281.28207
7232;23038.90802;16369.2435;43883.56006;41661.88626
7233;27814.76707;24192.21917;47645.00807;38936.64811
7234;28142.72305;38068.00812;58750.23551;37513.43228
7235;27630.29183;40371.12262;58750.23551;36402.89572
7236;26789.90461;41265.72081;61213.08837;35590.4952
7237;28142.72305;41969.97896;63093.81238;36323.71595
7238;31729.74165;36811.76386;61750.43809;36897.76923
7239;28142.72305;31653.54876;60138.38894;39171.35955
7240;24904.15769;32015.19483;59601.03923;41536.24898
7241;22342.00155;35041.60148;59869.71408;42599.52007
7242;21829.57033;34508.64936;59601.03923;43187.71259
7243;25580.56692;33252.4051;61213.08837;42656.07705
7244;32242.17288;23468.92701;60944.41352;38413.49611
7245;36177.64471;17777.7598;55257.46236;30110.12451
7246;33103.05734;17244.80768;53600.63407;22799.73176
7247;31217.31042;15836.29138;47376.33321;18507.0575
7248;25252.61092;15474.6453;44152.23492;19784.03316
7249;17750.61774;14408.74108;41420.7072;21347.02551
7250;11601.44301;12276.93263;39808.65805;24112.25751
7251;9551.718094;11020.68835;40077.33291;31255.40321
7252;8875.308872;10316.43021;40077.33291;44982.18455
7253;8875.308872;11020.68835;36853.23463;50000
7254;9203.264858;13514.14288;36002.43091;47389.49171
7255;12626.30547;14580.04711;37927.93406;44281.28207
7256;23038.90802;16369.2435;43883.56006;41661.88626
7257;27814.76707;24192.21917;47645.00807;38936.64811
7258;28142.72305;38068.00812;58750.23551;37513.43228
7259;27630.29183;40371.12262;58750.23551;36402.89572
7260;26789.90461;41265.72081;61213.08837;35590.4952
7261;28142.72305;41969.97896;63093.81238;36323.71595
7262;31729.74165;36811.76386;61750.43809;36897.76923
7263;28142.72305;31653.54876;60138.38894;39171.35955
7264;24904.15769;32015.19483;59601.03923;41536.24898
7265;22342.00155;35041.60148;59869.71408;42599.52007
7266;21829.57033;34508.64936;59601.03923;43187.71259
7267;25580.56692;33252.4051;61213.08837;42656.07705
7268;32242.17288;23468.92701;60944.41352;38413.49611
7269;36177.64471;17777.7598;55257.46236;30110.12451
7270;33103.05734;17244.80768;53600.63407;22799.73176
7271;31217.31042;15836.29138;47376.33321;18507.0575
7272;25252.61092;15474.6453;44152.23492;19784.03316
7273;17750.61774;14408.74108;41420.7072;21347.02551
7274;11601.44301;12276.93263;39808.65805;24112.25751
7275;9551.718094;11020.68835;40077.33291;31255.40321
7276;8875.308872;10316.43021;40077.33291;44982.18455
7277;8875.308872;11020.68835;36853.23463;50000
7278;9203.264858;13514.14288;36002.43091;47389.49171
7279;12626.30547;14580.04711;37927.93406;44281.28207
7280;23038.90802;16369.2435;43883.56006;41661.88626
7281;27814.76707;24192.21917;47645.00807;38936.64811
7282;28142.72305;38068.00812;58750.23551;37513.43228
7283;27630.29183;40371.12262;58750.23551;36402.89572
7284;26789.90461;41265.72081;61213.08837;35590.4952
7285;28142.72305;41969.97896;63093.81238;36323.71595
7286;31729.74165;36811.76386;61750.43809;36897.76923
7287;28142.72305;31653.54876;60138.38894;39171.35955
7288;24904.15769;32015.19483;59601.03923;41536.24898
7289;22342.00155;35041.60148;59869.71408;42599.52007
7290;21829.57033;34508.64936;59601.03923;43187.71259
7291;25580.56692;33252.4051;61213.08837;42656.07705
7292;32242.17288;23468.92701;60944.41352;38413.49611
7293;36177.64471;17777.7598;55257.46236;30110.12451
7294;33103.05734;17244.80768;53600.63407;22799.73176
7295;31217.31042;15836.29138;47376.33321;18507.0575
7296;25252.61092;15474.6453;44152.23492;19784.03316
7297;17750.61774;14408.74108;41420.7072;21347.02551
7298;11601.44301;12276.93263;39808.65805;24112.25751
7299;9551.718094;11020.68835;40077.33291;31255.40321
7300;8875.308872;10316.43021;40077.33291;44982.18455
7301;8875.308872;11020.68835;36853.23463;50000
7302;9203.264858;13514.14288;36002.43091;47389.49171
7303;12626.30547;14580.04711;37927.93406;44281.28207
7304;23038.90802;16369.2435;43883.56006;41661.88626
7305;27814.76707;24192.21917;47645.00807;38936.64811
7306;28142.72305;38068.00812;58750.23551;37513.43228
7307;27630.29183;40371.12262;58750.23551;36402.89572
7308;26789.90461;41265.72081;61213.08837;35590.4952
7309;28142.72305;41969.97896;63093.81238;36323.71595
7310;31729.74165;36811.76386;61750.43809;36897.76923
7311;28142.72305;31653.54876;60138.38894;39171.35955
7312;24904.15769;32015.19483;59601.03923;41536.24898
7313;22342.00155;35041.60148;59869.71408;42599.52007
7314;21829.57033;34508.64936;59601.03923;43187.71259
7315;25580.56692;33252.4051;61213.08837;42656.07705
7316;32242.17288;23468.92701;60944.41352;38413.49611
7317;36177.64471;17777.7598;55257.46236;30110.12451
7318;33103.05734;17244.80768;53600.63407;22799.73176
7319;31217.31042;15836.29138;47376.33321;18507.0575
7320;25252.61092;15474.6453;44152.23492;19784.03316
7321;17750.61774;14408.74108;41420.7072;21347.02551
7322;11601.44301;12276.93263;39808.65805;24112.25751
7323;9551.718094;11020.68835;40077.33291;31255.40321
7324;8875.308872;10316.43021;40077.33291;44982.18455
7325;8875.308872;11020.68835;36853.23463;50000
7326;9203.264858;13514.14288;36002.43091;47389.49171
7327;12626.30547;14580.04711;37927.93406;44281.28207
7328;23038.90802;16369.2435;43883.56006;41661.88626
7329;27814.76707;24192.21917;47645.00807;38936.64811
7330;28142.72305;38068.00812;58750.23551;37513.43228
7331;27630.29183;40371.12262;58750.23551;36402.89572
7332;26789.90461;41265.72081;61213.08837;35590.4952
7333;28142.72305;41969.97896;63093.81238;36323.71595
7334;31729.74165;36811.76386;61750.43809;36897.76923
7335;28142.72305;31653.54876;60138.38894;39171.35955
7336;24904.15769;32015.19483;59601.03923;41536.24898
7337;22342.00155;35041.60148;59869.71408;42599.52007
7338;21829.57033;34508.64936;59601.03923;43187.71259
7339;25580.56692;33252.4051;61213.08837;42656.07705
7340;32242.17288;23468.92701;60944.41352;38413.49611
7341;36177.64471;17777.7598;55257.46236;30110.12451
7342;33103.05734;17244.80768;53600.63407;22799.73176
7343;31217.31042;15836.29138;47376.33321;18507.0575
7344;25252.61092;15474.6453;44152.23492;19784.03316
7345;17750.61774;14408.74108;41420.7072;21347.02551
7346;11601.44301;12276.93263;39808.65805;24112.25751
7347;9551.718094;11020.68835;40077.33291;31255.40321
